name,brand,category,aisle,price,image_url,description,on_offer,discount_percent,stock,is_sponsored,tags
Great Value Cereal Item 503,Great Value,Cereal,3,15.13,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Great Value.,True,13.4,18,False,"gluten-free, vegan, high protein"
Campbell's Pasta Item 504,Campbell's,Pasta,6,8.99,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Campbell's.,True,18.1,32,True,"low sugar, organic, low fat"
General Mills Snacks Item 505,General Mills,Snacks,5,12.32,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from General Mills.,True,10.5,3,False,non-GMO
Colgate Vegetables Item 506,Colgate,Vegetables,1,23.4,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Colgate.,False,0.0,17,False,"gluten-free, vegan"
Great Value Pasta Item 507,Great Value,Pasta,6,12.23,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Great Value.,False,0.0,22,True,low fat
Dove Dairy Item 508,Dove,Dairy,2,15.69,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Dove.,False,0.0,49,False,"vegan, heart healthy, low fat"
Heinz Fruits Item 509,Heinz,Fruits,1,22.57,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Heinz.,True,11.9,15,False,vegan
Colgate Pasta Item 510,Colgate,Pasta,6,7.01,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Colgate.,False,0.0,19,False,"organic, high protein, vegan"
Great Value Pasta Item 511,Great Value,Pasta,6,22.15,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Great Value.,False,0.0,33,False,"vegan, non-GMO, high protein"
Barilla Fruits Item 512,Barilla,Fruits,1,23.03,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Barilla.,True,26.1,28,False,vegan
Great Value Bakery Item 513,Great Value,Bakery,7,12.81,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Great Value.,True,11.7,36,False,"low fat, low sugar"
Great Value Beverages Item 514,Great Value,Beverages,4,21.23,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Great Value.,True,11.9,1,False,"gluten-free, vegan"
Heinz Meat Item 515,Heinz,Meat,9,4.6,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Heinz.,True,23.3,50,False,"organic, gluten-free"
Kellogg's Frozen Item 516,Kellogg's,Frozen,8,6.93,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from Kellogg's.,True,12.6,17,False,organic
Dove Beverages Item 517,Dove,Beverages,4,4.42,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Dove.,False,0.0,3,False,"gluten-free, non-GMO"
Dove Toiletries Item 518,Dove,Toiletries,11,20.34,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Dove.,True,9.2,8,False,gluten-free
Nestle Meat Item 519,Nestle,Meat,9,16.84,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Nestle.,False,0.0,21,False,"low sugar, vegan"
Quaker Cleaning Item 520,Quaker,Cleaning,10,3.16,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Quaker.,True,24.2,42,False,"non-GMO, gluten-free"
Barilla Cleaning Item 521,Barilla,Cleaning,10,19.49,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Barilla.,True,9.3,6,False,"non-GMO, vegan"
Colgate Bakery Item 522,Colgate,Bakery,7,3.52,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Colgate.,False,0.0,14,False,"low fat, organic"
Dove Meat Item 523,Dove,Meat,9,24.09,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Dove.,False,0.0,39,False,low fat
Heinz Fruits Item 524,Heinz,Fruits,1,13.87,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Heinz.,False,0.0,14,False,vegan
Kellogg's Dairy Item 525,Kellogg's,Dairy,2,13.66,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Kellogg's.,False,0.0,23,False,gluten-free
Dove Bakery Item 526,Dove,Bakery,7,9.68,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Dove.,False,0.0,3,False,organic
Colgate Cereal Item 527,Colgate,Cereal,3,14.17,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Colgate.,False,0.0,8,False,"gluten-free, vegan, heart healthy"
Dove Bakery Item 528,Dove,Bakery,7,20.94,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Dove.,False,0.0,47,False,high protein
Dove Beverages Item 529,Dove,Beverages,4,3.35,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Dove.,False,0.0,39,False,"gluten-free, low fat, high protein"
Campbell's Toiletries Item 530,Campbell's,Toiletries,11,21.19,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Campbell's.,False,0.0,2,True,"heart healthy, organic"
Great Value Cleaning Item 531,Great Value,Cleaning,10,15.33,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Great Value.,True,22.4,10,False,"gluten-free, low fat, heart healthy"
Dove Dairy Item 532,Dove,Dairy,2,12.29,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Dove.,False,0.0,33,False,"low sugar, non-GMO, vegan"
Great Value Cleaning Item 533,Great Value,Cleaning,10,13.29,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Great Value.,False,0.0,8,False,"non-GMO, low sugar, gluten-free"
Campbell's Vegetables Item 534,Campbell's,Vegetables,1,20.69,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Campbell's.,False,0.0,38,True,high protein
Campbell's Fruits Item 535,Campbell's,Fruits,1,14.58,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Campbell's.,False,0.0,10,False,"low fat, high protein, heart healthy"
Barilla Pet Food Item 536,Barilla,Pet Food,12,24.15,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Barilla.,False,0.0,31,False,"organic, low fat"
Great Value Pasta Item 537,Great Value,Pasta,6,9.4,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Great Value.,False,0.0,9,False,heart healthy
Heinz Cleaning Item 538,Heinz,Cleaning,10,17.58,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Heinz.,False,0.0,15,True,"vegan, heart healthy"
Kellogg's Fruits Item 539,Kellogg's,Fruits,1,15.62,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Kellogg's.,False,0.0,10,False,non-GMO
Kellogg's Dairy Item 540,Kellogg's,Dairy,2,15.53,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Kellogg's.,False,0.0,38,False,non-GMO
Colgate Condiments Item 541,Colgate,Condiments,3,15.63,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Colgate.,False,0.0,25,False,"high protein, gluten-free, low fat"
Dove Frozen Item 542,Dove,Frozen,8,22.69,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from Dove.,False,0.0,26,False,"vegan, low fat"
Nestle Meat Item 543,Nestle,Meat,9,20.15,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Nestle.,False,0.0,20,False,organic
Quaker Condiments Item 544,Quaker,Condiments,3,7.37,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Quaker.,False,0.0,30,False,"heart healthy, vegan, organic"
Colgate Meat Item 545,Colgate,Meat,9,18.66,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Colgate.,False,0.0,36,False,heart healthy
Dove Fruits Item 546,Dove,Fruits,1,12.79,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Dove.,True,8.7,26,False,"gluten-free, non-GMO, heart healthy"
Barilla Condiments Item 547,Barilla,Condiments,3,13.28,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Barilla.,False,0.0,30,False,non-GMO
Kellogg's Frozen Item 548,Kellogg's,Frozen,8,3.77,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from Kellogg's.,False,0.0,8,False,"low sugar, non-GMO, gluten-free"
Barilla Vegetables Item 549,Barilla,Vegetables,1,15.53,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Barilla.,True,11.3,25,False,"low sugar, vegan, non-GMO"
Campbell's Bakery Item 550,Campbell's,Bakery,7,4.46,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Campbell's.,True,26.1,41,False,non-GMO
Barilla Cleaning Item 551,Barilla,Cleaning,10,15.41,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Barilla.,False,0.0,46,False,"vegan, low fat"
General Mills Pasta Item 552,General Mills,Pasta,6,17.8,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from General Mills.,True,21.2,20,False,gluten-free
Kellogg's Pet Food Item 553,Kellogg's,Pet Food,12,7.35,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Kellogg's.,False,0.0,3,False,heart healthy
Heinz Vegetables Item 554,Heinz,Vegetables,1,23.16,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Heinz.,False,0.0,4,False,gluten-free
Kellogg's Condiments Item 555,Kellogg's,Condiments,3,16.73,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Kellogg's.,False,0.0,33,False,"vegan, low sugar"
Nestle Dairy Item 556,Nestle,Dairy,2,9.86,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Nestle.,False,0.0,35,False,"high protein, low fat, heart healthy"
General Mills Snacks Item 557,General Mills,Snacks,5,19.72,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from General Mills.,False,0.0,18,False,organic
Dove Meat Item 558,Dove,Meat,9,22.8,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Dove.,True,20.1,14,False,"low sugar, vegan"
Kellogg's Vegetables Item 559,Kellogg's,Vegetables,1,2.73,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Kellogg's.,True,12.3,25,True,"vegan, high protein"
Heinz Pasta Item 560,Heinz,Pasta,6,21.25,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Heinz.,True,27.2,15,False,organic
Quaker Cleaning Item 561,Quaker,Cleaning,10,20.43,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Quaker.,True,9.4,32,False,"non-GMO, low sugar, low fat"
Quaker Fruits Item 562,Quaker,Fruits,1,20.37,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Quaker.,False,0.0,26,False,"low sugar, heart healthy, high protein"
Kellogg's Cereal Item 563,Kellogg's,Cereal,3,18.38,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Kellogg's.,False,0.0,11,False,"non-GMO, heart healthy, vegan"
Heinz Condiments Item 564,Heinz,Condiments,3,3.36,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Heinz.,True,14.9,20,False,"organic, heart healthy, low sugar"
Great Value Pet Food Item 565,Great Value,Pet Food,12,8.07,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Great Value.,True,21.4,29,False,"organic, low sugar"
Colgate Pet Food Item 566,Colgate,Pet Food,12,8.26,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Colgate.,False,0.0,21,False,"non-GMO, heart healthy, low sugar"
General Mills Vegetables Item 567,General Mills,Vegetables,1,12.1,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from General Mills.,False,0.0,29,False,"non-GMO, low sugar, heart healthy"
Great Value Pet Food Item 568,Great Value,Pet Food,12,9.42,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Great Value.,False,0.0,19,False,"gluten-free, low fat"
Barilla Bakery Item 569,Barilla,Bakery,7,13.52,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Barilla.,False,0.0,1,False,heart healthy
Colgate Pasta Item 570,Colgate,Pasta,6,20.57,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Colgate.,True,29.6,2,False,"low fat, gluten-free"
Barilla Fruits Item 571,Barilla,Fruits,1,18.52,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Barilla.,False,0.0,11,False,"vegan, gluten-free, low fat"
Nestle Dairy Item 572,Nestle,Dairy,2,17.1,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Nestle.,False,0.0,36,False,"low fat, heart healthy, organic"
Campbell's Pasta Item 573,Campbell's,Pasta,6,12.5,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Campbell's.,False,0.0,2,False,heart healthy
Campbell's Beverages Item 574,Campbell's,Beverages,4,2.98,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Campbell's.,False,0.0,26,True,vegan
Colgate Pet Food Item 575,Colgate,Pet Food,12,17.44,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Colgate.,False,0.0,39,False,"high protein, low fat"
Quaker Pet Food Item 576,Quaker,Pet Food,12,7.87,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Quaker.,False,0.0,45,False,"vegan, high protein, organic"
Heinz Cereal Item 577,Heinz,Cereal,3,5.24,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Heinz.,False,0.0,50,False,"low sugar, high protein"
Colgate Pet Food Item 578,Colgate,Pet Food,12,16.19,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Colgate.,True,27.3,46,False,"high protein, low sugar"
Campbell's Toiletries Item 579,Campbell's,Toiletries,11,16.75,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Campbell's.,False,0.0,2,True,"heart healthy, low sugar, high protein"
Barilla Cereal Item 580,Barilla,Cereal,3,7.1,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Barilla.,False,0.0,8,False,gluten-free
Dove Cereal Item 581,Dove,Cereal,3,4.65,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Dove.,False,0.0,16,False,"non-GMO, high protein, gluten-free"
Dove Pet Food Item 582,Dove,Pet Food,12,19.92,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Dove.,False,0.0,13,False,"organic, vegan"
Colgate Toiletries Item 583,Colgate,Toiletries,11,18.91,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Colgate.,False,0.0,31,False,low sugar
Heinz Condiments Item 584,Heinz,Condiments,3,9.16,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Heinz.,False,0.0,36,False,"vegan, low fat"
General Mills Fruits Item 585,General Mills,Fruits,1,8.62,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from General Mills.,False,0.0,33,False,"heart healthy, vegan"
Dove Dairy Item 586,Dove,Dairy,2,23.47,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Dove.,False,0.0,22,False,"non-GMO, low fat"
Campbell's Frozen Item 587,Campbell's,Frozen,8,10.26,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from Campbell's.,True,27.2,45,False,"gluten-free, vegan"
Campbell's Meat Item 588,Campbell's,Meat,9,20.6,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Campbell's.,False,0.0,25,False,"organic, high protein, gluten-free"
Barilla Cleaning Item 589,Barilla,Cleaning,10,18.9,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Barilla.,False,0.0,35,False,"vegan, high protein"
Barilla Snacks Item 590,Barilla,Snacks,5,6.75,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Barilla.,True,23.1,44,False,heart healthy
Campbell's Cereal Item 591,Campbell's,Cereal,3,10.18,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Campbell's.,True,19.2,6,False,"high protein, non-GMO"
Quaker Beverages Item 592,Quaker,Beverages,4,1.75,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Quaker.,True,7.3,32,False,heart healthy
Heinz Cereal Item 593,Heinz,Cereal,3,14.53,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Heinz.,True,20.8,26,False,"low sugar, vegan"
Campbell's Cleaning Item 594,Campbell's,Cleaning,10,15.86,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Campbell's.,False,0.0,8,False,vegan
Nestle Toiletries Item 595,Nestle,Toiletries,11,7.9,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Nestle.,True,29.7,43,False,gluten-free
Nestle Cereal Item 596,Nestle,Cereal,3,10.04,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Nestle.,False,0.0,23,False,"gluten-free, heart healthy"
Quaker Dairy Item 597,Quaker,Dairy,2,11.8,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Quaker.,False,0.0,11,False,low sugar
Campbell's Vegetables Item 598,Campbell's,Vegetables,1,18.56,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Campbell's.,False,0.0,45,False,"organic, non-GMO, low sugar"
Barilla Beverages Item 599,Barilla,Beverages,4,21.23,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Barilla.,False,0.0,50,False,vegan
Quaker Fruits Item 600,Quaker,Fruits,1,9.16,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Quaker.,True,24.0,49,False,gluten-free
Campbell's Fruits Item 601,Campbell's,Fruits,1,17.81,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Campbell's.,False,0.0,1,False,"low sugar, organic, heart healthy"
Kellogg's Snacks Item 602,Kellogg's,Snacks,5,1.86,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Kellogg's.,False,0.0,28,False,heart healthy
Campbell's Snacks Item 603,Campbell's,Snacks,5,22.51,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Campbell's.,False,0.0,10,False,non-GMO
Heinz Dairy Item 604,Heinz,Dairy,2,19.46,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Heinz.,True,18.8,6,False,"high protein, non-GMO"
Kellogg's Vegetables Item 605,Kellogg's,Vegetables,1,8.28,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Kellogg's.,False,0.0,11,False,"organic, low sugar, low fat"
Kellogg's Toiletries Item 606,Kellogg's,Toiletries,11,16.75,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Kellogg's.,False,0.0,39,False,"heart healthy, low sugar, high protein"
Colgate Frozen Item 607,Colgate,Frozen,8,14.95,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from Colgate.,True,24.0,27,False,low fat
Barilla Dairy Item 608,Barilla,Dairy,2,6.82,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Barilla.,False,0.0,5,False,"low sugar, non-GMO, heart healthy"
Colgate Dairy Item 609,Colgate,Dairy,2,8.17,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Colgate.,False,0.0,23,True,"low sugar, low fat"
Barilla Meat Item 610,Barilla,Meat,9,14.89,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Barilla.,False,0.0,32,False,"non-GMO, high protein, low fat"
Quaker Meat Item 611,Quaker,Meat,9,2.58,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Quaker.,True,29.0,16,False,low fat
Great Value Frozen Item 612,Great Value,Frozen,8,10.08,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from Great Value.,False,0.0,17,False,organic
Kellogg's Toiletries Item 613,Kellogg's,Toiletries,11,13.6,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Kellogg's.,False,0.0,49,True,"gluten-free, non-GMO"
Colgate Meat Item 614,Colgate,Meat,9,20.81,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Colgate.,False,0.0,45,False,heart healthy
Great Value Snacks Item 615,Great Value,Snacks,5,2.82,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Great Value.,False,0.0,36,False,high protein
Colgate Cleaning Item 616,Colgate,Cleaning,10,6.23,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Colgate.,True,7.1,1,False,low fat
Barilla Frozen Item 617,Barilla,Frozen,8,21.8,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from Barilla.,False,0.0,23,False,non-GMO
Dove Frozen Item 618,Dove,Frozen,8,2.18,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from Dove.,False,0.0,37,False,"organic, low fat, high protein"
Barilla Cereal Item 619,Barilla,Cereal,3,9.22,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Barilla.,True,18.3,13,False,non-GMO
Great Value Cleaning Item 620,Great Value,Cleaning,10,20.92,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Great Value.,False,0.0,26,True,heart healthy
Quaker Condiments Item 621,Quaker,Condiments,3,11.72,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Quaker.,False,0.0,0,False,"high protein, vegan"
Campbell's Fruits Item 622,Campbell's,Fruits,1,9.79,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Campbell's.,False,0.0,1,False,"low sugar, gluten-free, non-GMO"
Great Value Condiments Item 623,Great Value,Condiments,3,14.97,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Great Value.,False,0.0,47,False,"heart healthy, low sugar, low fat"
Heinz Condiments Item 624,Heinz,Condiments,3,18.89,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Heinz.,False,0.0,13,True,"gluten-free, low sugar, low fat"
Quaker Beverages Item 625,Quaker,Beverages,4,24.73,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Quaker.,False,0.0,11,False,"organic, low sugar"
Campbell's Cleaning Item 626,Campbell's,Cleaning,10,11.84,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Campbell's.,True,29.0,27,False,"heart healthy, vegan, organic"
General Mills Dairy Item 627,General Mills,Dairy,2,10.17,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from General Mills.,False,0.0,7,False,"low sugar, non-GMO, organic"
Barilla Dairy Item 628,Barilla,Dairy,2,20.12,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Barilla.,False,0.0,10,False,non-GMO
Quaker Condiments Item 629,Quaker,Condiments,3,4.21,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Quaker.,False,0.0,21,True,non-GMO
Great Value Beverages Item 630,Great Value,Beverages,4,16.39,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Great Value.,True,6.2,46,False,"low fat, organic"
Great Value Frozen Item 631,Great Value,Frozen,8,7.42,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from Great Value.,False,0.0,31,False,"non-GMO, low sugar, organic"
Great Value Vegetables Item 632,Great Value,Vegetables,1,16.02,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Great Value.,False,0.0,15,True,low sugar
Campbell's Toiletries Item 633,Campbell's,Toiletries,11,23.54,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Campbell's.,False,0.0,27,False,"high protein, low fat, non-GMO"
Campbell's Bakery Item 634,Campbell's,Bakery,7,11.67,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Campbell's.,True,23.8,41,False,"low sugar, vegan, low fat"
Great Value Toiletries Item 635,Great Value,Toiletries,11,19.48,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Great Value.,False,0.0,49,False,"vegan, organic, low sugar"
Barilla Cleaning Item 636,Barilla,Cleaning,10,8.59,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Barilla.,False,0.0,23,False,"gluten-free, organic"
Great Value Cereal Item 637,Great Value,Cereal,3,9.03,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Great Value.,False,0.0,32,False,"heart healthy, low fat"
Barilla Meat Item 638,Barilla,Meat,9,3.85,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Barilla.,True,24.6,48,False,"non-GMO, gluten-free"
Heinz Pasta Item 639,Heinz,Pasta,6,5.93,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Heinz.,True,24.1,50,True,high protein
Dove Pasta Item 640,Dove,Pasta,6,24.35,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Dove.,False,0.0,0,False,"heart healthy, low sugar, gluten-free"
Heinz Pet Food Item 641,Heinz,Pet Food,12,12.04,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Heinz.,False,0.0,25,False,gluten-free
Colgate Pet Food Item 642,Colgate,Pet Food,12,13.27,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Colgate.,False,0.0,21,False,vegan
Great Value Cereal Item 643,Great Value,Cereal,3,11.61,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Great Value.,False,0.0,50,False,"vegan, non-GMO"
Nestle Meat Item 644,Nestle,Meat,9,1.91,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Nestle.,True,22.0,15,False,non-GMO
Colgate Dairy Item 645,Colgate,Dairy,2,10.29,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Colgate.,False,0.0,29,False,vegan
Colgate Pasta Item 646,Colgate,Pasta,6,9.29,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Colgate.,True,16.8,13,False,low sugar
Kellogg's Vegetables Item 647,Kellogg's,Vegetables,1,20.52,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Kellogg's.,False,0.0,20,False,"vegan, low sugar"
Dove Snacks Item 648,Dove,Snacks,5,22.18,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Dove.,False,0.0,18,False,"vegan, low fat, high protein"
General Mills Dairy Item 649,General Mills,Dairy,2,2.25,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from General Mills.,False,0.0,33,False,"organic, low sugar"
Heinz Condiments Item 650,Heinz,Condiments,3,3.53,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Heinz.,False,0.0,2,False,"high protein, non-GMO"
